epoch,loss,mean_gap,acc,train_time_sec,eval_time_sec,text_time_sec,inference_time_sec,inference_samples_per_sec,inference_ms_per_sample,eval_samples_per_sec
1,2.337826907634735,0.04862285554409027,0.95,2.708178473636508,6.425638208165765,0.0035529248416423798,6.421354219317436,778.6519524119135,1.2842708438634873,778.1328232339553
2,2.1010883450508118,0.049593716859817505,0.9518,2.474629309028387,6.401381151750684,0.003556571900844574,6.397094449028373,781.6048426109182,1.2794188898056746,781.0814387505379
3,2.027731955051422,0.048664961755275724,0.9526,2.4775814078748226,6.424265397712588,0.0035528670996427536,6.41997810639441,778.8188553197576,1.2839956212788821,778.2991035489117
4,1.949156492948532,0.047354269027709964,0.9562,2.466937640681863,6.420298865064979,0.0035262424498796463,6.416039692237973,779.2969245575154,1.2832079384475947,778.7799454643294
5,1.9353283047676086,0.04847118109464645,0.9566,2.4299424160271883,6.417117720469832,0.0035383421927690506,6.412840709090233,779.6856692405404,1.2825681418180466,779.1660084480923
6,1.9348337054252625,0.05130889117717743,0.9564,2.439255006611347,6.455633928999305,0.003544185310602188,6.451235054060817,775.0453917893881,1.2902470108121633,774.5172751415686
7,1.9096832871437073,0.05544882267713547,0.9562,2.4170866776257753,6.455624720081687,0.0035617295652627945,6.451295638456941,775.0381133046213,1.2902591276913882,774.5183799867369
8,1.8821182548999786,0.059761729836463925,0.9578,2.4387502167373896,6.456738887354732,0.0035338401794433594,6.452422907575965,774.9027104422067,1.290484581515193,774.3847300054681
9,1.9229901283979416,0.06332479119300842,0.9592,2.464000565931201,6.432055147364736,0.003550209105014801,6.427776210010052,777.8740013091061,1.2855552420020104,777.3565190977164
10,1.9138398170471191,0.06552010774612427,0.9586,2.423938786610961,6.50198832154274,0.0035236068069934845,6.4977116994559765,769.5016693982633,1.2995423398911954,768.9955368627361
11,1.9118586331605911,0.06762195527553558,0.9592,2.428703334182501,6.466013411059976,0.003552783280611038,6.4617238231003284,773.787326243387,1.2923447646200656,773.2739915830686
12,1.8869934529066086,0.06917553842067718,0.9586,2.4317782130092382,6.434502413496375,0.003553668037056923,6.430215502157807,777.5789160288849,1.2860431004315616,777.0608632475597
13,1.917179524898529,0.07074040323495864,0.959,2.4478361289948225,6.4537170100957155,0.0035376083105802536,6.449449546635151,775.2599603804379,1.2898899093270302,774.7473265682972
14,1.9050195962190628,0.07176219671964645,0.959,2.4157977756112814,6.469199372455478,0.0035554394125938416,6.4649069514125586,773.40633632902,1.2929813902825118,772.8931684017922
