epoch,loss,mean_gap,acc,train_time_sec,eval_time_sec,text_time_sec,inference_time_sec,inference_samples_per_sec,inference_ms_per_sample,eval_samples_per_sec
1,2.794582575559616,-0.00410083697643131,0.186,5.337052293121815,7.293411674909294,0.0035681985318660736,7.289178626611829,685.948342896367,1.4578357253223657,685.5502229773947
2,2.0460899770259857,0.0001617539906874299,0.2292,2.3159555308520794,7.26528977509588,0.0036152424290776253,7.261019776575267,688.6085087015559,1.4522039553150534,688.2037956887982
3,1.75628100335598,0.0016397940693423153,0.2572,2.3188147675246,7.309232989326119,0.0035824254155158997,7.304961629211903,684.4662920617458,1.4609923258423805,684.0663045358716
4,1.5295867323875427,0.0022493999218568205,0.2738,2.323530559428036,7.27781149931252,0.0035589048638939857,7.273248332552612,687.4507470921462,1.4546496665105224,687.0197174620849
5,1.3716070652008057,0.0025016351137310266,0.2846,2.3113604998216033,7.300785300321877,0.003597298637032509,7.296506540849805,685.2594418996661,1.459301308169961,684.8578330031921
6,1.2037511616945267,0.003266301192343235,0.3054,2.2912142034620047,7.324408764950931,0.0035821469500660896,7.320149970240891,683.0461152198853,1.4640299940481782,682.6489564490462
7,1.0247410535812378,0.003330048290081322,0.3016,2.327706408686936,7.304762342013419,0.0035760579630732536,7.300509777851403,684.8836796533323,1.4601019555702806,684.4849655467156
8,0.8801251649856567,0.003753367206081748,0.3074,2.3116308180615306,7.340879699215293,0.0036116745322942734,7.336581794545054,681.5162891958261,1.4673163589090108,681.1172781559787
9,0.7720764949917793,0.004708493253565394,0.312,2.2936819894239306,7.397864687256515,0.003541720099747181,7.393639827147126,676.2569068676524,1.4787279654294252,675.8707020706864
10,0.5906374081969261,0.004681511665694416,0.3188,2.301294855773449,7.385495730675757,0.0035694288089871407,7.381151992827654,677.4010350767136,1.4762303985655307,677.0026254612039
11,0.5437070466578007,0.0051627759006805714,0.3176,2.3138879416510463,7.401038504205644,0.003533715382218361,7.396824985742569,675.9657028032344,1.4793649971485139,675.5808657337409
12,0.4412631578743458,0.006555235735140741,0.3182,2.309522851370275,7.318091199733317,0.0035919761285185814,7.313829498365521,683.6363906374067,1.4627658996731043,683.2382739616867
13,0.3517507091164589,0.005464801611378789,0.3126,2.307196875102818,7.370922322385013,0.003609083592891693,7.366644155234098,678.7351057872713,1.4733288310468198,678.3411602121114
14,0.32023920863866806,0.006106002791784704,0.3212,2.3071129815652966,7.323666823096573,0.0035955309867858887,7.319093796424568,683.1446814416475,1.4638187592849135,682.7181138595151
15,0.29612479358911514,0.006032046023756265,0.3222,2.31942021753639,7.3402408715337515,0.0035998737439513206,7.335939364507794,681.5759716050319,1.4671878729015588,681.176556397562
16,0.22636357508599758,0.006332395505160094,0.3216,2.3438795674592257,7.3295579655095935,0.003636648878455162,7.3252224661409855,682.5731263604966,1.4650444932281972,682.1693782255763
17,0.2123148301616311,0.006452580634504557,0.3182,2.2846369072794914,7.365336190909147,0.0036072339862585068,7.361056578345597,679.2503150578627,1.4722113156691194,678.8556381406428
18,0.22292426601052284,0.007166401576250791,0.3228,2.2903931038454175,7.327056415379047,0.0035838093608617783,7.322724756784737,682.805945337129,1.4645449513569475,682.4022795164103
19,0.17323447950184345,0.007709306851029396,0.329,2.2947107274085283,7.366630314849317,0.00361074972897768,7.362343134358525,679.1316173061861,1.472468626871705,678.7363809910793
20,0.15610214043408632,0.0073051807470619675,0.3306,2.334893150255084,7.357299545779824,0.0035884762182831764,7.352992670610547,679.9952378552869,1.4705985341221095,679.5971767750057
21,0.1492573292925954,0.006929716002196074,0.3272,2.284793342463672,7.379233900457621,0.0036025159060955048,7.374957907013595,677.9699712245127,1.474991581402719,677.5771126715372
22,0.15661705192178488,0.008746236190199852,0.328,2.3370190085843205,7.346490666270256,0.00361599400639534,7.3419754253700376,681.015627309594,1.4683950850740075,680.5970669719034
23,0.1509052086621523,0.008815107960253954,0.3298,2.3002704391255975,7.355770594440401,0.0036149853840470314,7.35116502456367,680.1642982156799,1.4702330049127341,679.7384360761704
24,0.13683963380753994,0.008518657181411982,0.3326,2.3255952345207334,7.36259906925261,0.0036072684451937675,7.358218944631517,679.5122620872745,1.4716437889263034,679.108009681092
25,0.1651432327926159,0.007661856710910797,0.3248,2.2945767622441053,7.414795646443963,0.004974887706339359,7.408790498971939,674.8739893095657,1.4817580997943878,674.3274175597722
26,0.20222553424537182,0.007649582554586231,0.325,2.2949941335245967,7.387518597766757,0.0035835132002830505,7.383255981840193,677.2079977042604,1.4766511963680387,676.8172470674385
27,0.13112178444862366,0.0060247378423810005,0.3288,2.3311486300081015,7.414238248951733,0.003607223741710186,7.409857530146837,674.7768063903542,1.4819715060293674,674.3781130457911
28,0.10776653559878469,0.008426285721361637,0.3392,2.3115077558904886,7.4028369057923555,0.003605436533689499,7.398555760271847,675.8075713706972,1.4797111520543695,675.416744098164
29,0.122176812030375,0.007859332021325827,0.335,2.306292927823961,7.388391073793173,0.00357999000698328,7.3841475285589695,677.1262330095617,1.476829505711794,676.7373234661519
30,0.11935189552605152,0.008392015472054482,0.3304,2.334872469305992,7.363494475372136,0.003613373264670372,7.359207161702216,679.421015081668,1.4718414323404432,679.0254296683383
