epoch,loss,mean_gap,acc,train_time_sec,eval_time_sec,text_time_sec,inference_time_sec,inference_samples_per_sec,inference_ms_per_sample,eval_samples_per_sec
1,1.9572755694389343,0.014089685305953026,0.6406,4.7734120870009065,8.946815856732428,0.0035699820145964622,8.942582978866994,559.1225725068406,1.7885165957733988,558.8580429133934
2,0.6647184453904629,0.024508682638406755,0.7814,1.6471217824146152,8.90312328003347,0.0035972194746136665,8.898844604380429,561.8706947122962,1.7797689208760858,561.600670094417
3,0.35891692340373993,0.03185690753161907,0.8204,1.667431061156094,8.923071624711156,0.003520243801176548,8.918826439417899,560.611873542225,1.7837652878835797,560.3451603092844
4,0.24623014777898788,0.03582382164895535,0.8348,1.6768795400857925,8.959243401885033,0.0035925302654504776,8.954977579414845,558.3486899502344,1.790995515882969,558.0828397795282
5,0.1553050884976983,0.038290105760097504,0.8398,1.6760735614225268,8.928381043486297,0.0036089541390538216,8.924072563648224,560.2823110568662,1.7848145127296449,560.0119412071633
6,0.12430369900539517,0.039884747192263606,0.8458,1.6775131924077868,8.950617363676429,0.0034760218113660812,8.946449384093285,558.8809353674945,1.789289876818657,558.6206846793717
7,0.08945616707205772,0.04140419885516167,0.8478,1.716895000077784,8.985759368166327,0.003578789532184601,8.981500511057675,556.699851416163,1.796300102211535,556.4360000239269
8,0.07471995055675507,0.04257285818457603,0.8498,1.6980214826762676,8.984793693758547,0.00358643289655447,8.98053135164082,556.7599292536802,1.796106270328164,556.4958050704428
9,0.0629903981462121,0.04369319602847099,0.8512,1.69706697948277,8.96350031439215,0.0034404462203383446,8.959361619316041,558.0754759602728,1.7918723238632084,557.8177971357688
10,0.04758066264912486,0.044475079700350764,0.8526,1.673147021792829,8.979933814145625,0.0035789664834737778,8.975641716271639,557.0632338115355,1.7951283432543277,556.796976846729
11,0.0376765716355294,0.0455970287322998,0.8536,1.6808921657502651,9.022782101295888,0.003626462072134018,9.018483477644622,554.4169385456213,1.8036966955289244,554.1528038543544
12,0.036163452779874206,0.046408341825008394,0.8534,1.7088153827935457,9.043588519096375,0.003609687089920044,9.039313206449151,553.1393686450339,1.8078626412898302,552.8778746890172
13,0.0308555387891829,0.047274285554885866,0.8556,1.6833058586344123,9.005775182507932,0.0034539122134447098,9.001527324318886,555.4612922733456,1.800305464863777,555.1992914181984
14,0.02431489364244044,0.0483437679708004,0.8582,1.6632040739059448,9.040987479500473,0.003489471971988678,9.036808147095144,553.2927023140616,1.8073616294190287,553.0369344429462
15,0.02416053705383092,0.049311497062444684,0.8584,1.6905298698693514,9.04275496583432,0.0035139936953783035,9.038572282530367,553.1847114465118,1.8077144565060734,552.9288384890656
16,0.021769474376924336,0.04961104616522789,0.8574,1.6826658062636852,9.039829628542066,0.0036614416167140007,9.035476424731314,553.3742511146759,1.807095284946263,553.1077692231236
17,0.01582367066293955,0.05007536858320236,0.8574,1.6792407305911183,9.020591339096427,0.003464153967797756,9.016420309431851,554.5438021306111,1.8032840618863701,554.2873867181349
18,0.018509683315642178,0.0508566290140152,0.8564,1.6609052820131183,9.055996999144554,0.0035943882539868355,9.051730079576373,552.3805897926204,1.8103460159152747,552.1203242969614
19,0.01970075280405581,0.05200067311525345,0.8564,1.7047358807176352,9.04191195871681,0.0035941265523433685,9.037640744820237,553.2417299133805,1.8075281489640473,552.9803898587815
20,0.01648476906120777,0.052881167829036714,0.8592,1.6919237347319722,9.075292667374015,0.0035862261429429054,9.071012809872627,551.2063652427153,1.8142025619745255,550.9464193893349
21,0.014204656356014311,0.05351074486970901,0.8578,1.6635669749230146,9.016019690781832,0.003479096107184887,9.011870179325342,554.8237935640476,1.8023740358650684,554.5684427810318
22,0.02172120101749897,0.05402092337608337,0.8606,1.677144848741591,9.031998791731894,0.0036105597391724586,9.027710008434951,553.8503114663962,1.8055420016869903,553.587319406765
23,0.009805430890992284,0.0547320794314146,0.8622,1.7146628685295582,9.024378910660744,0.0036096228286623955,9.020051836967468,554.3205394350588,1.8040103673934937,554.05474986133
24,0.013090122782159597,0.0553987767547369,0.8624,1.7030664812773466,9.082252280786633,0.003597978502511978,9.077917591668665,550.7871105360982,1.815583518333733,550.5242362158805
25,0.010371407901402563,0.05596631020307541,0.8636,1.7146453512832522,9.048935525119305,0.003600846976041794,9.044646069407463,552.8132291336373,1.8089292138814925,552.5511797625586
26,0.011275925498921424,0.05659093596041202,0.8652,1.6888696374371648,9.052738445810974,0.0034416932612657547,9.048614230006933,552.570799561666,1.8097228460013866,552.3190612354076
27,0.009737147483974695,0.0572296179831028,0.8686,1.6810448775067925,9.016696539707482,0.0036159921437501907,9.012338920496404,554.7949365983894,1.8024677840992809,554.5268134489319
28,0.007047629216685891,0.05771395303308964,0.8682,1.6559116719290614,9.061128044500947,0.00359274260699749,9.056853502988815,552.068110448068,1.811370700597763,551.8076750978505
29,0.006984132982324809,0.058041568100452426,0.867,1.6832781629636884,9.077867048792541,0.0035817157477140427,9.073592783883214,551.0496359150202,1.8147185567766428,550.7901771556631
30,0.007208462746348232,0.05821067169308662,0.8658,1.7106132451444864,9.039892906323075,0.003603353165090084,9.035608028061688,553.3661912371155,1.8071216056123376,553.1038975586406
