epoch,loss,mean_gap,acc,train_time_sec,eval_time_sec,text_time_sec,inference_time_sec,inference_samples_per_sec,inference_ms_per_sample,eval_samples_per_sec
1,2.608931377530098,0.01897840742021799,0.729,6.749991515651345,11.206696711480618,0.0034763365983963013,11.202558076009154,446.32663058518335,2.240511615201831,446.16180206588325
2,0.9650846347212791,0.04227984882891178,0.8686,3.690682828426361,11.136270504444838,0.0036054179072380066,11.131473165005445,449.17684531807913,2.226294633001089,448.9833466243786
3,0.4735087379813194,0.05986024811863899,0.917,3.710248848423362,11.14664220623672,0.003623552620410919,11.142317712306976,448.73967240023785,2.2284635424613954,448.5655776411682
4,0.23063910752534866,0.07270054817199707,0.9288,3.7071231305599213,11.169762184843421,0.0036057382822036743,11.165468702092767,447.8092351880257,2.2330937404185534,447.637104287202
5,0.10021406412124634,0.08561147525906562,0.9366,3.7104389797896147,11.19620636664331,0.003590250387787819,11.191920656710863,446.7508440565933,2.2383841313421726,446.57983572868267
6,0.05453218030743301,0.09427043646574021,0.9414,3.743355020880699,11.183653611689806,0.003611307591199875,11.17911465652287,447.26261011041373,2.235822931304574,447.0810858066731
7,0.029372658347710967,0.10199242904782295,0.9418,3.7136575765907764,11.19851173274219,0.0035922713577747345,11.1941953394562,446.6600633970082,2.23883906789124,446.487901189674
8,0.02092941355658695,0.10764814689755439,0.942,3.720408344641328,11.201217217370868,0.0035737548023462296,11.196975382044911,446.5491643410978,2.2393950764089823,446.3800587891458
9,0.01720925373956561,0.11145536229014397,0.943,3.7012915816158056,11.153805768117309,0.003466874361038208,11.149661108851433,448.44412320573826,2.2299322217702864,448.2774851873692
10,0.0190225790720433,0.11325924843549728,0.9428,3.695250380784273,11.155232632532716,0.0035806074738502502,11.150974592193961,448.3913005684866,2.230194918438792,448.22014607012153
11,0.014163916232064366,0.11477442756295204,0.9418,3.6877648141235113,11.185188829898834,0.003610873594880104,11.180896669626236,447.1913253239236,2.2361793339252474,447.01972188745094
12,0.008733297669095919,0.11659637540578842,0.9434,3.691734803840518,11.185018327087164,0.0035099145025014877,11.180793587118387,447.19544825159807,2.2361587174236774,447.02653619183786
13,0.02284719725139439,0.11863485425710678,0.9454,3.692105745896697,11.160977078601718,0.0036064516752958298,11.156578302383423,448.166083227492,2.2313156604766844,447.98945153164095
14,0.008590066368924454,0.11964135989546776,0.9438,3.7307383958250284,11.192874731495976,0.0036091338843107224,11.188376687467098,446.8923544199989,2.2376753374934197,446.71276324842137
15,0.007194650155724958,0.12160666286945343,0.945,3.679797675460577,11.209963897243142,0.0036019831895828247,11.205673735588789,446.20253257242285,2.2411347471177576,446.0317665456216
16,0.005718760337913409,0.12375485152006149,0.947,3.6894905511289835,11.192901037633419,0.0036117061972618103,11.188558461144567,446.88509403279375,2.2377116922289133,446.71171336088037
17,0.0040380847931373864,0.12531711906194687,0.9468,3.7139998599886894,11.202238043770194,0.003588765859603882,11.19792409054935,446.5113318833642,2.23958481810987,446.33938151141217
18,0.0034844577312469482,0.1265779696404934,0.9464,3.6970540564507246,11.190612839534879,0.003582313656806946,11.186340359970927,446.97370534978023,2.2372680719941855,446.8030546401977
19,0.0031059689354151487,0.12767609134316443,0.9472,3.7209940534085035,11.177430981770158,0.0035864077508449554,11.173028532415628,447.5062410781288,2.2346057064831255,447.32998201060286
20,0.006618470579269342,0.1288578063249588,0.9486,3.6838229037821293,11.187356619164348,0.0036291368305683136,11.183040151372552,447.10561102531,2.2366080302745104,446.93310226964775
