epoch,loss,mean_gap,acc,train_time_sec,eval_time_sec,text_time_sec,inference_time_sec,inference_samples_per_sec,inference_ms_per_sample,eval_samples_per_sec
1,1.5282806679606438,0.030424450151622297,0.8402,6.584358741529286,10.605857767164707,0.003573725000023842,10.601627489551902,471.62570133006386,2.1203254979103803,471.4375875829479
2,0.2011659238487482,0.047792642191052434,0.9014,3.5676502948626876,10.580769969150424,0.0035782726481556892,10.576469343155622,472.7475528717589,2.1152938686311247,472.55540141011795
3,0.06237746367696673,0.05637322068214416,0.913,3.557228817604482,10.610163574106991,0.003624647855758667,10.605610246770084,471.44859028953465,2.1211220493540166,471.24626920945724
4,0.02195200650021434,0.060874021425843236,0.9174,3.576264511793852,10.609615891240537,0.0036006392911076546,10.605334148742259,471.46086392694906,2.1210668297484516,471.27059558565895
5,0.008033821766730398,0.06377461589872838,0.9228,3.5353256314992905,10.621960017830133,0.0036105802282691,10.617602656595409,470.9160967607048,2.1235205313190817,470.7229166375083
6,0.00853578734677285,0.06557774022221566,0.9252,3.5901205018162727,10.685878548771143,0.003618817776441574,10.681559498421848,468.09644235364016,2.1363118996843697,467.90724573366884
7,0.005534590076422319,0.06696466282010079,0.9288,3.5895774755626917,10.66135724261403,0.0036131637170910835,10.657044844701886,469.17321573304,2.1314089689403772,468.9834404961805
8,0.00862611377669964,0.06796568036079406,0.9308,3.5642302334308624,10.65000828448683,0.0036151250824332237,10.64571139588952,469.6726986165133,2.129142279177904,469.4832028706656
9,0.002834308223100379,0.06881996393203735,0.9316,3.6224994556978345,10.69449286814779,0.006152394227683544,10.687289513647556,467.8454713531483,2.137457902729511,467.53035058743876
10,0.002215943284681998,0.06949239186942577,0.932,3.5682205706834793,10.702061787247658,0.003623267635703087,10.697665359824896,467.3917001346397,2.139533071964979,467.1996947315227
11,0.0023477262584492564,0.0700353965163231,0.9328,3.5465573305264115,10.671761739067733,0.0035873502492904663,10.667484357021749,468.7140690962258,2.1334968714043496,468.5262023509898
12,0.002164892037399113,0.07056953646242618,0.9338,3.5555355260148644,10.691394850611687,0.003599146381020546,10.687119349837303,467.85292054178456,2.137423869967461,467.6658256348969
13,0.0026220265572192147,0.07114176005125046,0.9334,3.5585259879007936,10.719864513725042,0.003586461767554283,10.715540690347552,466.6120118888586,2.1431081380695103,466.42380541268165
14,0.002306885740836151,0.0715733092278242,0.933,3.5911171277984977,10.68406988400966,0.003622257150709629,10.67976982332766,468.17488417012277,2.135953964665532,467.98645593691435
15,0.0015852679207455367,0.07203122116625309,0.9332,3.5490938778966665,10.735254822298884,0.003607320599257946,10.730941399000585,465.9423450458568,2.146188279800117,465.7551295022993
16,0.0012386764428811148,0.07245110981166362,0.934,3.571502066217363,10.696105040609837,0.00364580936729908,10.69177433103323,467.64922689093186,2.138354866206646,467.4598819866232
17,0.002726628415985033,0.0728201400488615,0.9342,3.575271346606314,10.732075592502952,0.0036313431337475777,10.727759492583573,466.08054584525803,2.1455518985167146,465.89310305387926
18,0.0016491941205458716,0.07306881286203862,0.9338,3.554332992993295,10.72748349327594,0.003610440529882908,10.723130363970995,466.28175078423624,2.144626072794199,466.0925372790398
19,0.0012780568140442483,0.07341339699923992,0.9346,3.588993719778955,10.719181000255048,0.003504471853375435,10.71499612275511,466.63572648259316,2.142999224551022,466.4535471395652
20,0.0034333239018451422,0.07396847158670425,0.9338,3.5756416032090783,10.736010700464249,0.0036187954246997833,10.731503371149302,465.9179452379485,2.1463006742298605,465.72233760756114
