epoch,loss,mean_gap,acc,train_time_sec,eval_time_sec,text_time_sec,inference_time_sec,inference_samples_per_sec,inference_ms_per_sample,eval_samples_per_sec
1,1.071125378832221,0.03833751045167446,0.8798,10.090084481053054,10.744396380148828,0.003444216214120388,10.74026324506849,465.53793756366304,2.148052649013698,465.3588552669109
2,0.15289124939590693,0.055889155715703964,0.917,6.918755219317973,10.759937724098563,0.003609742969274521,10.755634358152747,464.87262708126656,2.1511268716305496,464.68670434789954
3,0.0542060025036335,0.06082488708198071,0.9272,6.929224070161581,10.724871532991529,0.0035697882995009422,10.720600227825344,466.3917965173711,2.1441200455650686,466.2060505451417
4,0.019134831585688516,0.06373500786721706,0.929,6.9711687956005335,10.755224136635661,0.003614070825278759,10.750927758403122,465.0761415536355,2.1501855516806243,464.8903580696598
5,0.010230103827780113,0.06595794409513474,0.9312,6.951310631819069,10.739425887353718,0.003593742847442627,10.735155266709626,465.75944881815605,2.1470310533419252,465.5742357594537
6,0.007340497017139569,0.06829280778765678,0.9326,6.981066575273871,10.719703560695052,0.00360926054418087,10.715371358208358,466.6193856333146,2.1430742716416717,466.4308086217084
7,0.006909647418069653,0.07010769993066787,0.9342,6.922938337549567,10.735815758816898,0.003589295782148838,10.731536694802344,465.9164984658417,2.1463073389604688,465.73079422434193
8,0.007438423781422898,0.07098341882228851,0.9358,6.923736687749624,10.765552501194179,0.0035980017855763435,10.761244855821133,464.63026043825454,2.1522489711642265,464.44434685961266
9,0.004527758181211539,0.07246373854577541,0.9358,6.940918495878577,10.765142092481256,0.0035952022299170494,10.760893985629082,464.64541019337065,2.152178797125816,464.4620532684071
10,0.003892433102009818,0.07354658097028732,0.9366,6.945632144808769,10.742447690106928,0.0035980883985757828,10.738156093284488,465.62929022115253,2.1476312186568975,465.44327179779185
11,0.005062346412159968,0.07431059740483761,0.9374,6.987487752921879,10.753247378394008,0.0035115396603941917,10.74904441088438,465.1576278666267,2.149808882176876,464.9758183789451
12,0.0028497539460659027,0.07551890052855015,0.9378,6.953610982745886,10.771430166438222,0.003599555231630802,10.767153766006231,464.3752758306346,2.1534307532012464,464.1909126959828
13,0.002797312554321252,0.07699014134705066,0.9378,6.978924267925322,10.761095839552581,0.0036227433010935783,10.75677480082959,464.82334087856776,2.151354960165918,464.6366944918769
14,0.0027409407557570376,0.07849934324622154,0.9396,6.959745460189879,10.71952131204307,0.0035884324461221695,10.715265661478043,466.62398842571577,2.1430531322956083,466.43873867601206
15,0.0031324280389526393,0.0800085797905922,0.939,6.943018893711269,10.763487255200744,0.003611360676586628,10.75880481209606,464.7356362835517,2.1517609624192118,464.53346219963055
16,0.0017497986082162242,0.08086210750043392,0.9394,6.940869425423443,10.735690208151937,0.0036133043467998505,10.731394712813199,465.9226627858577,2.1462789425626396,465.73624080577025
17,0.0018146155125577934,0.0816429104655981,0.9396,6.983503442257643,10.761069742031395,0.0035865092650055885,10.756426323205233,464.83839983297395,2.1512852646410465,464.6378213190668
18,0.0015159830509219319,0.08203722089529038,0.9392,6.975090829655528,10.775936543941498,0.003616790287196636,10.771637571044266,464.1819748411077,2.154327514208853,463.9967931892774
19,0.0014502660305879544,0.08274604976177216,0.9398,6.964204157702625,10.741774442605674,0.0036172308027744293,10.737265818752348,465.6678976194883,2.1474531637504697,465.4724437489799
20,0.0011176650768902618,0.08348208889365197,0.9406,6.951989870518446,10.765226300805807,0.0036065950989723206,10.760965483263135,464.6423230124338,2.152193096652627,464.45842012868195
