epoch,loss,mean_gap,acc,train_time_sec,eval_time_sec,text_time_sec,inference_time_sec,inference_samples_per_sec,inference_ms_per_sample,eval_samples_per_sec
1,2.3105779886245728,0.043627563118934634,0.926,2.721934452652931,6.420601790770888,0.003565533086657524,6.41633521206677,779.2610321538122,1.2832670424133539,778.7432024186749
2,2.030835136771202,0.04967712163925171,0.935,2.4392395336180925,6.42804254591465,0.003544572740793228,6.423751529306173,778.3613636345066,1.2847503058612346,777.8417713146214
3,1.9489001333713531,0.0524273931980133,0.9154,2.4635476134717464,6.409892275929451,0.0035642683506011963,6.405602242797613,780.5667305711877,1.2811204485595227,780.0443103819537
4,1.9051435887813568,0.05695936977863312,0.921,2.3967397045344114,6.438344852998853,0.003570524975657463,6.434039713814855,777.1167450620868,1.2868079427629708,776.5971090646224
5,1.9049897342920303,0.061261364817619325,0.9352,2.4387726671993732,6.4439354203641415,0.0035375580191612244,6.4396782964468,776.4363016020277,1.28793565928936,775.9233564320007
6,1.9134312868118286,0.06299334913492202,0.9302,2.46909830160439,6.43039732798934,0.003559103235602379,6.426096096634865,778.0773777439051,1.285219219326973,777.5569292175298
7,1.897220715880394,0.06593316942453384,0.9298,2.460183931514621,6.469108771532774,0.0035651009529829025,6.464742679148912,773.4259889611342,1.2929485358297825,772.9039928965846
8,1.8741130828857422,0.06853087693452835,0.9314,2.4350715819746256,6.469670874997973,0.003542322665452957,6.465206755325198,773.3704720087488,1.2930413510650396,772.8368407923945
9,1.9181731194257736,0.07089623808860779,0.9324,2.437147183343768,6.445619584992528,0.0035353414714336395,6.441353604197502,776.2343611662236,1.2882707208395003,775.7206167800541
10,1.9102545976638794,0.07285282909870147,0.9342,2.4551582150161266,6.440504403784871,0.003553040325641632,6.436186507344246,776.8575373467762,1.2872373014688492,776.3367100660106
