epoch,loss,mean_gap,acc,train_time_sec,eval_time_sec,text_time_sec,inference_time_sec,inference_samples_per_sec,inference_ms_per_sample,eval_samples_per_sec
1,1.2807704991307751,0.036024306674261354,0.9094874591057798,8.988517386838794,2.6300917081534863,0.009728509932756424,2.6181531362235546,700.4937849607134,1.4275644145166602,697.3140876854062
2,1.0343613706786057,0.04469712884039492,0.9329334787350054,8.64117630943656,2.6144219487905502,0.009643109515309334,2.6031716614961624,704.525186382029,1.4193956714810045,701.4934987248026
3,0.9443251531699608,0.04612342610552504,0.9427480916030534,8.632086113095284,2.6383237037807703,0.00973624549806118,2.62698264606297,698.1393663748009,1.4323787601215758,695.1383552260254
4,0.9015183695431414,0.05109869588065792,0.9378407851690295,8.603967525064945,2.643890170380473,0.009701807051897049,2.632618149742484,696.6448970882454,1.4354515538399586,693.6748056126988
5,0.8772925878393238,0.05470331697850614,0.9443838604143948,8.53701943717897,2.6405123937875032,0.00976082868874073,2.6278428565710783,697.9108341330127,1.4328477952950263,694.5621631297643
6,0.8656804006675194,0.053862948272679304,0.9443838604143948,8.604685870930552,2.635487761348486,0.009724779054522514,2.6241288743913174,698.8986013217082,1.430822723223183,695.8863656652335
7,0.8713572313045633,0.057337111717945824,0.9460196292257361,8.634546615183353,2.6611748915165663,0.009713491424918175,2.649887016043067,692.1049799091484,1.4448675114738643,689.1692860347217
8,0.9042692451641478,0.05733924822227375,0.95092693565976,8.525751171633601,2.6557942293584347,0.009693935513496399,2.6430953852832317,693.8833952840753,1.4411643322155026,690.5655489894798
9,0.8697200705265177,0.05601051369228879,0.95092693565976,8.627069666981697,2.6378751061856747,0.009697729721665382,2.6265853568911552,698.2449647746209,1.4321621357094632,695.256570600848
10,0.8819920276773388,0.05930129015767897,0.9541984732824428,8.570037016645074,2.6302940621972084,0.009680153802037239,2.61892519146204,700.2872804381831,1.4279853824765758,697.2604418488378
11,0.8708021743544216,0.0589672327041626,0.9465648854961832,8.492531692609191,2.651142343878746,0.009473077952861786,2.6398075595498085,694.7476127058177,1.4393716246182162,691.7772650851979
12,0.8628241830858691,0.06156185067988731,0.9487459105779716,8.596450408920646,2.6648106444627047,0.009708544239401817,2.653465321287513,691.1716483673914,1.4468186048459721,688.2290131236631
13,0.8709421219496891,0.062384553857751796,0.950381679389313,8.610540876165032,2.6534313410520554,0.009606391191482544,2.6420941781252623,694.1463386068026,1.440618417734603,691.1804996140733
14,0.8851659071856531,0.06127889011357281,0.9422028353326063,8.577899806201458,2.6494491901248693,0.00974276289343834,2.638113897293806,695.193638864997,1.4384481446531112,692.2193514167989
15,0.8667876268255299,0.0629875039732134,0.9514721919302072,8.601158553734422,2.653541635721922,0.009704271331429482,2.6422385796904564,694.1084026616767,1.4406971535934876,691.151770641444
16,0.8489647589880844,0.062347891362937724,0.950381679389313,8.589601470157504,2.634571662172675,0.009713834151625633,2.6232726220041513,699.1267261421134,1.4303558462399952,696.1283408353141
17,0.8773475885391235,0.06406942895940833,0.9465648854961832,8.556933596730232,2.6444808039814234,0.009627411141991615,2.6330870985984802,696.5208256787964,1.4357072511442095,693.5198762792318
18,0.8524783767502884,0.06326770621377069,0.9465648854961832,8.54422565549612,2.6476920675486326,0.00973498448729515,2.6363411359488964,695.6611096309771,1.437481535413793,692.6787380142775
