epoch,loss,mean_gap,acc,train_time_sec,eval_time_sec,text_time_sec,inference_time_sec,inference_samples_per_sec,inference_ms_per_sample,eval_samples_per_sec
1,0.5882070276886224,0.04597114911763975,0.9104477611940298,11.929458508267999,1.3784324824810028,0.025919057428836823,1.349130880087614,645.6008181677943,1.5489447532578806,631.8771583446082
2,0.4744919754564762,0.04998912123760375,0.9494833524684271,11.676939269527793,1.365420863032341,0.025885267183184624,1.3361272178590298,651.8840334647657,1.534015175498312,637.8985582992149
3,0.4349323410540819,0.053484076910679884,0.9494833524684271,11.609054567292333,1.3743018861860037,0.025915469974279404,1.344931822270155,647.6164706474193,1.5441237913549426,633.7763258240302
4,0.4169894829392433,0.05440020590725512,0.9632606199770379,11.607170665636659,1.354847103357315,0.025936098769307137,1.3254123777151108,657.153965546575,1.5217134072504142,642.8769695426587
5,0.422002337872982,0.05265320807990461,0.9632606199770379,11.595857359468937,1.3650247156620026,0.025916200131177902,1.3356279619038105,652.127706849198,1.5334419769274519,638.0836844976737
6,0.41328340768814087,0.05523851277804611,0.9667049368541906,11.610016651451588,1.344498585909605,0.025929860770702362,1.3151301704347134,662.2918548907542,1.5099083472269959,647.8251514193561
7,0.3849412711337209,0.05844637131927037,0.9701492537313433,11.464472671970725,1.372469874098897,0.0259756688028574,1.3429942969232798,648.550780889695,1.5418993076042247,634.6223086112255
8,0.35381757989525797,0.05757603432872508,0.9598163030998852,11.478671085089445,1.380326520651579,0.025943757966160774,1.3510059993714094,644.7047610486226,1.5510975882564977,631.0101175110706
9,0.38693809509277344,0.05979869581095063,0.9632606199770379,11.548896718770266,1.3657894264906645,0.025877373293042183,1.3364021219313145,651.7499379163405,1.5343307944102347,637.7264189531735
10,0.37977349776774644,0.05884017610904014,0.9644087256027555,11.5757020059973,1.3492590449750423,0.025906924158334732,1.3199747949838638,659.8610847040057,1.515470487926365,645.5394931342566
11,0.40002030208706857,0.06030604523597377,0.9712973593570609,11.55711885727942,1.3865716885775328,0.02588535286486149,1.3573270738124847,641.7023699037546,1.5583548493828756,628.1680256240833
12,0.37094767279922963,0.06251459295796875,0.9747416762342136,11.544965367764235,1.3623598981648684,0.025936372578144073,1.3330198731273413,653.4036120231156,1.5304476155308167,639.3317956387721
13,0.36806178987026217,0.06321346700781642,0.9701492537313433,11.557061137631536,1.3477805517613888,0.025925543159246445,1.3184494115412235,660.6245126855721,1.5137191866144932,646.2476393962702
14,0.34467310346663,0.06460188521016942,0.9701492537313433,11.52633867226541,1.3586619067937136,0.025914443656802177,1.329433910548687,655.166077146715,1.526330551720651,641.0719220467881
15,0.3800589606165886,0.06439374062684503,0.9735935706084959,11.561671195551753,1.3559935633093119,0.025976579636335373,1.326625419780612,656.5530759572207,1.5231061076700483,642.3334325233213
16,0.3716651152819395,0.0657117908248807,0.9758897818599311,11.568393999710679,1.3560524489730597,0.025957994163036346,1.3266954980790615,656.5183957141119,1.5231865649587388,642.305539626885
17,0.3726031485944986,0.06554636329707533,0.9793340987370838,11.583040852099657,1.3758791610598564,0.023957928642630577,1.3481881860643625,646.052241818427,1.5478624409464552,633.0497798433535
18,0.37814553286880254,0.06800602937098776,0.9781859931113662,11.54088188149035,1.3543038871139288,0.024960262700915337,1.325960075482726,656.8825231656433,1.5223422221386063,643.1348298468912
19,0.3791999123990536,0.06704368095586796,0.9735935706084959,11.58419107273221,1.3670681919902563,0.025939248502254486,1.337635487318039,651.1489925752167,1.5357468281492985,637.1298850366405
20,0.3675027437508106,0.06825256701743249,0.9770378874856487,11.517359614372253,1.3851227667182684,0.025928670540452003,1.3557574711740017,642.4452887180242,1.5565527797634922,628.8251272222138
21,0.38264524973928926,0.06811285299239772,0.9735935706084959,11.504176866263151,1.393659133464098,0.025924086570739746,1.3638547491282225,638.6310569778374,1.5658493101357318,624.9734810226017
22,0.37567768171429633,0.06898389579636036,0.9747416762342136,11.491769535467029,1.3561961129307747,0.025958579033613205,1.3268673345446587,656.4333730462218,1.5233838513715943,642.2374992048507
23,0.38966678753495215,0.06951451980241455,0.9747416762342136,11.54512395337224,1.3689064756035805,0.02598593570291996,1.3393673747777939,650.3070153881433,1.5377352178849528,636.27429303814
24,0.35955301076173785,0.0695298327372806,0.9701492537313433,11.49240399710834,1.3879303224384785,0.025963667780160904,1.3585556652396917,641.1220550512579,1.5597654021121605,627.5531169819284
25,0.36584977582097056,0.07039012457474624,0.9758897818599311,11.540717056021094,1.3618516400456429,0.02594752423465252,1.3324891533702612,653.6638574482818,1.5298382931920336,639.5704013476887
