epoch,loss,mean_gap,acc,train_time_sec,eval_time_sec,text_time_sec,inference_time_sec,inference_samples_per_sec,inference_ms_per_sample,eval_samples_per_sec
1,2.998979091644287,0.0118259834125638,0.6104,6.613460382446647,10.615782584995031,0.003581928089261055,10.611547846347094,471.1847953191102,2.1223095692694187,470.9968351336898
2,1.532016083598137,0.029260809533298016,0.8062,3.5555857699364424,10.59177098609507,0.00360843725502491,10.587436012923717,472.2578718678132,2.1174872025847433,472.064587363532
3,0.7553970962762833,0.0448174349963665,0.883,3.5315458104014397,10.610085183754563,0.0035999026149511337,10.60573060438037,471.4432401229298,2.121146120876074,471.24975091205283
4,0.47648074850440025,0.05587764047086239,0.908,3.556190660223365,10.668138293549418,0.0036145225167274475,10.66372567601502,468.87927839761113,2.132745135203004,468.68533781787335
5,0.30624528229236603,0.06431114040315151,0.924,3.5551425889134407,10.653416071087122,0.003635367378592491,10.649080885574222,469.5240888604058,2.1298161771148445,469.3330258234979
6,0.24324125610291958,0.07132131047546864,0.9272,3.5610109511762857,10.651673635467887,0.0035940539091825485,10.64740877225995,469.59782487422353,2.12948175445199,469.40980085524086
7,0.14723927527666092,0.07732203006744384,0.9296,3.5741166677325964,10.68166696280241,0.003605840727686882,10.67734594643116,468.28116510275856,2.135469189286232,468.0917330049593
8,0.11493717972189188,0.08127206526696681,0.9322,3.5742865428328514,10.657568110153079,0.003647809848189354,10.653134003281593,469.34545256445654,2.1306268006563185,469.15018025891675
9,0.10754202492535114,0.08527816236019134,0.936,3.592651294544339,10.671449923887849,0.00347709096968174,10.667075362056494,468.73204044150066,2.1334150724112986,468.5398924852367
10,0.06835649628192186,0.08837643414735794,0.9376,3.579104110598564,10.709315977990627,0.003660907968878746,10.70481188222766,467.0796698726765,2.1409623764455317,466.88322674163385
11,0.057141692377626896,0.0915418654680252,0.942,3.5875110495835543,10.715838460251689,0.0035964176058769226,10.711414793506265,466.79174473116495,2.142282958701253,466.5990457533047
12,0.04380641831085086,0.09446384906768798,0.9436,3.6102378517389297,10.695235101506114,0.0036000311374664307,10.69088894315064,467.68795622026954,2.138177788630128,467.49790467868206
13,0.0367677885806188,0.0970076635479927,0.9438,3.589771954342723,10.695666247978806,0.0035713985562324524,10.691365310922265,467.6671177713866,2.138273062184453,467.47905965604207
14,0.031227574916556478,0.09927226528525353,0.943,3.55446445569396,10.745853256434202,0.0036007631570100784,10.74153472110629,465.4828318131658,2.1483069442212583,465.2957639270007
15,0.028146099066361785,0.10154016390442848,0.9436,3.572104997932911,10.71274346485734,0.0035883691161870956,10.708475608378649,466.91986636154286,2.14169512167573,466.7338498678951
16,0.028174287523142993,0.10386256948113441,0.9454,3.5748923551291227,10.740634612739086,0.0034567713737487793,10.73649887368083,465.7011618803284,2.147299774736166,465.521841146116
17,0.042357446742244065,0.10605537220835685,0.9454,3.547785948961973,10.742641188204288,0.0036072339862585068,10.73834964260459,465.6208976621894,2.147669928520918,465.43488816233906
18,0.017769405501894653,0.10752239525318145,0.9452,3.571629488840699,10.750544223934412,0.003588307648897171,10.74623652920127,465.27916879674643,2.149247305840254,465.092733525832
19,0.020755190984345973,0.10904767736792564,0.9458,3.5608445331454277,10.71653557009995,0.0035973694175481796,10.712247654795647,466.75545236872915,2.142449530959129,466.56869351980015
20,0.015100741875357926,0.11089154481887817,0.9468,3.5905012115836143,10.71694596670568,0.0036175474524497986,10.712509026750922,466.74406411366056,2.1425018053501845,466.55082665653936
